Address,Wallet Total Value,Update Time,ETH Amount,ETH Value,Spot Value,Lido Value,DeFi Swap Value
0xfb8a30050288cc80056f2762669c0a3cf58bb5fc,322998,2024/01/31,138.0149,322997.62,322998,0,0
0xa46b87eb72d3f9fcd624566e81ebeac26d35d4d7,286753,2024/01/31,121.4698,284239.31,286753,0,0
0x2fafee897ddb079b5fa1edf8a14dd845138dea48,264686,2024/01/31,7963.7611,7963.76,12465,252220,0
0x23831126a275e196990e49aa7ee4dd6476bf6af1,255724,2024/01/31,109.2646,255723.90,255724,0,0
0xcc1bb54970c552befde541357bbd8804b33fa794,232873,2024/01/31,91.1092,213286.54,232873,0,0
0xd3cc5f429f5006dc074734308b5be71bfd6de60d,231170,2024/01/31,13967.8296,220775.04,231170,0,0
0x89119eea40f0e956f7668b7a8037de6188bbee36,204654,2024/01/31,200854.2273,200854.23,204654,0,0
0x6e1b82f8b906de3ca74a0dc4fc7d1a7073096703,128545,2024/01/31,45.0888,105507.89,128545,0,0
0xa92abb0d0dd1e8e73006fc3b6229b7bd9e0d5c61,120034,2024/01/31,4311976.3702,96770.97,120034,0,0
0x02c68e3de38b00f958a53bd9182d09120312b2a2,97094,2024/01/31,372.6951,28679.44,51999,0,0
0xf0222f01b59637a50d4f5c2493181ce575fd7f1d,84775,2024/01/31,36.2683,84774.55,84775,0,0
0xc525bdc6b1099b476dd29e73ada649c8c6fbeabc,76274,2024/01/31,75278.9096,75278.91,76274,0,0
0xa8e583e854b8b12c3d778b4beb773b0493a41632,75998,2024/01/31,0.5438,1268.17,1358,0,0
0x00a00727b6167a14604f161fa423d373b89a55ed,63182,2024/01/31,26.9915,63181.72,63182,0,0
0x41229d33fda2d96300ccdc2cbb1782d749e4a2f7,53036,2024/01/31,6075.0994,52881.75,53018,0,0
0x55abe2934a03374c3435bb339f820b72b5137fdb,51093,2024/01/31,21.8476,51093.01,51093,0,0
0x75616c6f9120cadd1e9b31a8ee1442c654fdf155,45649,2024/01/31,19.4928,45621.45,45649,0,0
0x33a901d72cd08cad765b13a0f8dbd8e2276a9ed2,39249,2024/01/31,21826,17465.17,39249,0,0
0xf441b833f293686b8d8872045960c169599eca12,21496,2024/01/31,11001850.12,21492.93,21496,0,0
0xd79b91f7905ac8889b2a81ed521771ac7cd315a2,18023,2024/01/31,7250,13574.18,17074,0,0
0x285ce8250bda19425cafe86297ed5a08bac5d8e3,13703,2024/01/31,0.2229,521.00,1397,0,0
0x5ba4d09bfe32cd043e1f54889a470d96abb71bb1,11543,2024/01/31,271.8338,835.51,997,0,0
0x50db2ac09aff7921d339ef1ab7038cc60a3f9731,10135,2024/01/31,287.2708,1796.19,3265,0,0
0x54a25a05f1680928b2ae1469c6c2033794d6c45e,8301,2024/01/31,3.1046,7262.12,8301,0,0
0xf168656aeae6904329fef102cbe825fbf3c03667,7184,2024/01/31,4832.7382,4830.73,7184,0,0
0x612b4263047553bc5b53585a0c756689b4ce53df,5948,2024/01/31,2.5399,5947.79,5948,0,0
0x20ac31c218de7410f07020610e706f72f0ee4371,4795,2024/01/31,2.0416,4778.66,4795,0,0
0xb1ab2274b58b23d2a701f164b9a641efc69bc3f1,4786,2024/01/31,1.342,3140.51,4786,0,0
0x6d209f75a1a487a1db6fbfd7c0619b17622f603d,4649,2024/01/31,1.5645,3653.42,4649,0,0
0x41dc8d18e4577ce14b4f0f2dcd27fc73696cc932,3417,2024/01/31,1.459,3414.74,3417,0,0
0xc48135102d038ad81b603dc13bb1ef0535b9efd8,3082,2024/01/31,1,2339.25,3062,0,0
0x750a33a673d008abe888b406ac357ee172a9939a,2707,2024/01/31,93888.8025,2692.54,2707,0,0
0x212b343626bc20563683b9eb347a5a0c08635efc,1813,2024/01/31,457023.5144,1005.97,1813,0,0
0xe37a010859a480f69c8af3dc8dcf171daee80a01,1702,2024/01/31,409.4263,1254.77,1702,0,0
0x6ed6e76c53f52f8c331392c9db96c85f487a20b3,1557,2024/01/31,0.6655,1557.41,1557,0,0
0xff4c7020c14e4f0d904c7f92750b012065f11557,1041,2024/01/31,0.4463,1041.10,1041,0,0
0x4a8bfb4f442f0909d748825f20c65444fc9feace,836,2024/01/31,271.8338,830.32,836,0,0
0xf92a5924883651ead9c09db64e8d800b64ddb960,676,2024/01/31,0.29,676.35,676,0,0
0xbb0d667500caf6eed46227982ec034a5df88a41e,448,2024/01/31,0.1905,445.08,448,0,0
0xef90e965b0851bfffca70b72c816a5cd9bdb1f47,442,2024/01/31,0.1887,441.73,442,0,0
0x308edbedfb0a72ed1124fd1ea3eabbcb6226d60a,426,2024/01/31,10196.1,373.88,426,0,0
0x2daa81d4d984b462ea2c9776be678cf4d8803681,417,2024/01/31,0.1787,416.69,417,0,0
