Address,Wallet Total Value,Update Time,ETH Amount,ETH Value,Spot Value,Lido Value,DeFi Swap Value
0x954d9547e5e8281a40b0c65ca3ce4ec9bb6ae45e,1236773,2024/01/31,528.3548,1236773,1236773,0,0
0xaf50f1ba9cc35b3a4fcabb44c517016ec82d653d,1236481,2024/01/31,528.23,1236481,1236481,0,0
0x75dd70f3d8c7d4f52dbc509afddde91babb73ed9,1235884,2024/01/31,527.9526,1235884,1235884,0,0
0x9588a08b09e6b2d86a82fbfc93aa5cd2c9557c68,1235441,2024/01/31,529.0221,1235441,1235441,0,0
0x84b905d930ca1b3e408d541f3488451ffe8e777d,1234437,2024/01/31,527.26,1234437,1234437,0,0
0x3e8e6521bcc56721c8272f948785b328ef52e830,1233911,2024/01/31,526.1067,1231042,1233911,0,0
0x61414be024c31beb6ff4ae5a1caf6973471de944,1233183,2024/01/31,500,1155935,1233183,0,0
0xbb18200225daaab1319874e9730865a29682505f,1232582,2024/01/31,526.6275,1232582,1232582,0,0
0x13380305cf9843fd4c6a5f9ab05b24a57c74b1ff,1231524,2024/01/31,526.1816,1231470,1231524,0,0
0xea181dbd88495a3653b3e21aa13248b0b3647940,1231493,2024/01/31,120131461294.6549,1089514,1231493,0,0
0x1bc26ae093ea3390b8cb767325f67cdbc68ddba9,1230834,2024/01/31,526.0105,1230817,1230834,0,0
0x8ceb13994392684841849fca3d63761f1762cb66,1230535,2024/01/31,525.9764,1230532,1230535,0,0
0xd632c9cd39e23db1745b0b873dd88ebcdd969400,1228954,2024/01/31,499.9844,1162689,1228954,0,0
0xaff85af82fb493da1ca7bf95a5a54de64ecb903f,1227854,2024/01/31,2.0134,4624.44,7675,1220179,0
0x8fea5c36569b7f8da5a1de569cb899517d5d14c4,1227319,2024/01/31,532.3464,1227314,1227319,0,0
0x0f9dbfec6f10fd6fc398103a4281bd7ea5ea392f,1226664,2024/01/31,527.7471,1226015,1226664,0,0
0x2bede2358cd8d37bda5982135569accd7a838582,1224092,2024/01/31,0.0181,41.82,42,1224050,0
0x093a7062ad4dc5844fe33b7d4e1e695ced71c556,1223641,2024/01/31,525.9058,1210635,1223641,0,0
0xbaa90a2e3b1a828aa5f945ef4dbe3ca13569f5fb,1223144,2024/01/31,502.0403,1165492,1223144,0,0
0xe095b5c1bb4d2b054021ec4e739201903b29c609,1220854,2024/01/31,506.3888,1169834,1220854,0,0
0xb1df20071fd0cc530b0217fb8d356aff5df5473c,1219123,2024/01/31,501.6548,1158281,1219123,0,0
0x62b0c360b551adf578c7315f857e03e22fff823c,1218610,2024/01/31,510.9011,1181311,1218610,0,0
0x15d7a94176519945348254e1f6b846e822d4b934,1216625,2024/01/31,475.197,1094255,1094255,122370,0
0xba49780883623ce9aa9d1d49ad3b7cdf9d7d53ca,1213338,2024/01/31,525.3521,1213338,1213338,0,0
0x31424cccb7ad1b70e66255c2b67d170248a93844,1212614,2024/01/31,420.0031,967615.75,967616,244998,0
0x5ef6ab346528d40912c418a53fbf1a1f3e16c0f4,1210697,2024/01/31,525.9317,1210695,1210697,0,0
0x76097cda4b01a53d2ebd6399a81db490ba76e4b7,1210643,2024/01/31,525.9093,1210643,1210643,0,0
0x1e501982659551db95eaee9ee6aa57eab1b9c41e,1209869,2024/01/31,525.6756,1209869,1209869,0,0
0x4ffe6918a7c7cafe4be6e24a43d3b1c9ed2289e1,1209418,2024/01/31,525.6527,1209401,1209418,0,0
0x487bd7d73753a60257b70e2a881d687fb4e4a14a,1209372,2024/01/31,525.64,1209371,1209372,0,0
0xa7f3659c53820346176f7e0e350780df304db179,1209220,2024/01/31,525.5405,1209143,1209220,0,0
0xba1c01275674f543d74870bd1ee162d6f33b8bef,1209118,2024/01/31,525.5299,1209118,1209118,0,0
0xc863b3019b272b1581441ae0fe7a85983bcfda81,1208600,2024/01/31,525.1165,1208367,1208600,0,0
0x12a141ac9eb68a24f8530885726bcd12d70b97e7,1207855,2024/01/31,525.014,1207837,1207855,0,0
0x50b473a5a2f3a76ec8a2d527d4043266fa17bb95,1207831,2024/01/31,525.0114,1207831,1207831,0,0
0xaebd8bfb2f8641c89347a92d941aa96aa31b5b9d,1207690,2024/01/31,525.0392,1207690,1207690,0,0
0x595f45c32634012972f7b2b9a6fa8a7f069336de,1206570,2024/01/31,524.5615,1206570,1206570,0,0
0x58d4152c46dd030840692d107690f9d525ed3ea4,1205838,2024/01/31,524.0771,1205435,1205838,0,0
0x5f3f8ef8d3c32b5062ac31c49d081791d9c45581,1205351,2024/01/31,524.0041,1205319,1205350,0,0
0x1cd2fec5593f233c21cf07e6a4f08440a452d6d9,1204401,2024/01/31,523.6046,1204401,1204401,0,0
0x16fb9c1a52aa54e7ebcac52d3510e4817940c1e2,1204214,2024/01/31,523.4622,1204214,1204214,0,0
0xef0bdd4b1528023b09f51c75d1752376f78912f9,1203803,2024/01/31,202.1435,465926.59,465927,0,0
0xbde8bafa5aca10b27a3069009151a7377144c6a4,1203642,2024/01/31,523.286,1203626,1203642,0,0
0x3171a4858c861ab32f0608942db13e5b1f8028d1,1202705,2024/01/31,0.1304,303.82,305,1202400,0
0xe9226a99f63c181bdb49944684e4f46054fe50a8,1202059,2024/01/31,522.8526,1202059,1202059,0,0
0x10d3275ce74a50147ee712e6dd948d49ebb4843a,1201742,2024/01/31,522.644,1201674,1201742,0,0
0x9d85faf4a4eacf891d257d25c74480e287c031ec,1201241,2024/01/31,520.081,1198781,1201241,0,0
0x3dd64f6cbb919ae99d4eb2ca937488a6fead31a0,1201229,2024/01/31,522.5417,1201229,1201229,0,0
0xf059d6488b7edaaf2570c4d0927be15293ad35cb,1200596,2024/01/31,522.1882,1200579,1200596,0,0
0xe30a8b43b8fa3807f7c16a85c36e554b796d54c4,1200540,2024/01/31,521.9985,1200524,1200540,0,0
0xce4a1e86a5c47cd677338f53da22a91d85cab2c9,1199969,2024/01/31,482.3807,1121279,1199969,0,0
0xaaa713ce4485ddc404bf01827d032b94e6e595d8,1199331,2024/01/31,520.726,1199331,1199331,0,0
0xd987dcb33e88148ee6f9b48b06b09d6e65889615,1199252,2024/01/31,520.6343,1199234,1199252,0,0
0x03b83a73ea255848e1734c0c757fd90ed552012a,1198902,2024/01/31,520.9423,1198902,1198902,0,0
0x61b343eff40366274bf360f414d422a0dafb30e1,1198711,2024/01/31,520.1317,1198711,1198711,0,0
0xff9a441ce8fe12c324af630cd1f9fd4043742a86,1198705,2024/01/31,514.0156,1185911,1198705,0,0
0x6635343da7a28459db33454236816f9bf2ad2178,1198423,2024/01/31,520.0124,1198405,1198423,0,0
0x7844d57b1d46a2c7df2de239a44bc7de53165248,1198221,2024/01/31,520.242,1198221,1198221,0,0
0xf0fea47bafc9e28176634fbb3fc2222d06ca8ce1,1198162,2024/01/31,519.9474,1198162,1198162,0,0
0xae5f1c56920485c1b1a8ab1f7121ea99fab2e3e2,1197992,2024/01/31,520,1197992,1197992,0,0
0xa414b7050e4a09e637eaeeb1ca0d7b629062c58a,1197587,2024/01/31,0.0461,106.45,106,1197481,0
0x00c38427f891d50cfe882781311df75be4c63439,1197576,2024/01/31,519.5632,1197510,1197576,0,0
0xbd354a2b0fe7213ec28f1f7ca6f70553f34eb31c,1197505,2024/01/31,519.561,1197505,1197505,0,0
0xb9e78bf6957db6488039b3f64b1ed1141a1e94f0,1197444,2024/01/31,519.6361,1197444,1197444,0,0
0x7214d447560a4c55250de665682b4e749ad5c985,1196735,2024/01/31,519.1832,1196717,1196735,0,0
0x6770566d0406708963ee1569fde5e6e527119678,1196528,2024/01/31,519.1033,1196528,1196528,0,0
0x047e9bb0a358f0e313b91edca4cc43ec333df4df,1196340,2024/01/31,518.9922,1196324,1196340,0,0
0x0fff09b526fc30099eefce227e6497be2777de4c,1196277,2024/01/31,518.9945,1196277,1196277,0,0
0x0ddf0be61808522724a86cdc2468268339c565f2,1196221,2024/01/31,505.3459,1167576,1196010,0,0
0xd1f900fb3a90a4ff5e5b3a2e7dab9087fe858dc3,1195735,2024/01/31,518.928,1195719,1195735,0,0
0x3e157072f9ef59db7653a6ed7b2c170fc84da636,1195462,2024/01/31,518.8549,1195462,1195462,0,0
0x946b80ae4da2cf246d8b1b068b46cfd4d0f08a9a,1195322,2024/01/31,480.0097,1101545,1195322,0,0
0x1c989f01863a28dcd3eafba433d37704b9042fe9,1194829,2024/01/31,518.7644,1194829,1194829,0,0
0xd67414115155dd39a27d52230d35f1b3ddbb2844,1194829,2024/01/31,518.6594,1194784,1194829,0,0
0x36d2b4ba4806c2eeba7709a1e4717ef03920fbe2,1194211,2024/01/31,511.0684,1180420,1194211,0,0
0x91ca0142a0db80bce406cd56894be7e2dbf67f75,1194075,2024/01/31,518.4507,1194054,1194075,0,0
0x3cf360da3fbfbabeeab0171478711c8165d18078,1193485,2024/01/31,520.0168,1193485,1193485,0,0
0xcf31cc47e88f143172ca1913c080cbd14676c84f,1193110,2024/01/31,517.7978,1193110,1193110,0,0
0xe6e25b32abedaa08e7ddf40b9547e77063f71d74,1192949,2024/01/31,517.6788,1192949,1192949,0,0
0x1453e1e5b705ccc3e0c0aebe054204211d5f2c47,1192821,2024/01/31,517.4793,1192821,1192821,0,0
0x318d634746275ed89e6c3bd8f5644f6847259c26,1192528,2024/01/31,517.4959,1192528,1192528,0,0
0xcdee12f552878b3f3ed20a2c6b0df10476ca7e51,1192497,2024/01/31,517.4825,1192497,1192497,0,0
0xb828a68ac68a0936b1fdc4785bd7801a3e5c293d,1192418,2024/01/31,517.2731,1192418,1192418,0,0
0x416c86b72083d1f8907d84efd2d2d783dffa3efb,1191926,2024/01/31,500.3721,1154689,1191926,0,0
0x5053890571f6008d02e9fa78e5533e42d5b6c0f3,1191861,2024/01/31,517.0313,1191861,1191861,0,0
0xab159ca83fe69eb3758b5081020cacd8e7e34a29,1191679,2024/01/31,500.9749,1155058,1191679,0,0
0xbe292953f82bb3914564af9a38eebfa7b18da32b,1191138,2024/01/31,516.6974,1191096,1191138,0,0
0xbe6d379b7012aa193371f1e5354fbefd41721341,1190729,2024/01/31,1509.8008,23199.57,23279,1167450,0
0xd5c0d091cb244131ebaf6aaae22f938daa7c4de3,1190582,2024/01/31,391.4704,909961.27,1190582,0,0
0x9dbb9e6b0a5dcdbb404e588b03193fe89e61c1f4,1190010,2024/01/31,516.2283,1190010,1190010,0,0
0x4969f27cdab1d03307f31e5b9a61fc86b4069cbd,1189609,2024/01/31,516.0364,1189567,1189609,0,0
0xf73d2fe8cc8b091924666e7b71ae40d659b09d18,1189350,2024/01/31,515.9086,1189350,1189350,0,0
0x8b079994e6c6d9aff78941485cd303d748bf7acc,1188807,2024/01/31,499.9996,1163889,1188807,0,0
0xc12c41bcd9448e42f16c09f05d99e58c73b784a0,1188589,2024/01/31,515.5787,1188589,1188589,0,0
0xbd847f9dd54d99dd1c989e622a32fbb7c5e70b3f,1188439,2024/01/31,514.4779,1188439,1188439,0,0
0x9b656e641684537346025a8712091eedb6a2e823,1188350,2024/01/31,514.8184,1188350,1188350,0,0
0xf606885c23d4a9f7da66b2d0eb2dfead98f9b00c,1188120,2024/01/31,499.9634,1160825,1188120,0,0
0x8784885ec93edad5aab803c69cc4e482673af70a,1187661,2024/01/31,515.237,1187621,1187661,0,0
0xf5de657ffc8a778f490414ca55ff77f708bd5610,1187427,2024/01/31,515.28,1187427,1187427,0,0
0x1460c0cda3f238496962f50ac879991402283ba4,1187308,2024/01/31,515.2701,1187290,1187308,0,0
0x4e181c15bea5103a43e4374f50d7c45da4292763,1186493,2024/01/31,513.7445,1186493,1186493,0,0
0x3a656d5bb13458f61f953e841f4dd8e392c06799,1186213,2024/01/31,514.1394,1186197,1186213,0,0
0xb5f396d58f4a7ece536f6b29be8225b3e9e5b675,1185288,2024/01/31,513.5856,1185273,1185288,0,0
0xe2f9e46e6f6aba376b0a3d9f0a27423e7859ceb1,1185121,2024/01/31,511.1679,1181079,1185121,0,0
0xbc2a03554be25c4966685584ba20a439157295fd,1185092,2024/01/31,513.3534,1185092,1185092,0,0
0xf567d59f923ce015c5b2fc9dba443f1822e9f359,1184537,2024/01/31,512.6222,1184537,1184537,0,0
0x6ea85d4c8846a113562a160f6f717c22689ff5ec,1184410,2024/01/31,512.443,1184409,1184410,0,0
0x7d2fe07fd02689e610404647e398a2ef88cdcfa9,1184382,2024/01/31,513.046,1184382,1184382,0,0
0x8dcaf8f5d9bb03e3acc80b05f583c6ac223f3c4e,1184276,2024/01/31,513,1184276,1184276,0,0
0x594b82832b053f2bb3bd33bb9bb90273858e19fc,1184264,2024/01/31,512.7081,1184263,1184264,0,0
0x560bd2acbba08ef2b330bf691ab10d4935002038,1183716,2024/01/31,512.2774,1183658,1183716,0,0
0x157c14cbde772b9f9720998760b5bfcdecad3511,1182412,2024/01/31,511.8467,1182412,1182412,0,0
0x1b6610e20c937d306968705254e104b2fffcf60f,1182286,2024/01/31,512.0689,1182270,1182286,0,0
0x0ba28e0299b1f7d51e9e95a6a52abbe68b4de466,1182005,2024/01/31,509.0489,1177420,1182005,0,0
0xc115efb53c8dd75faeb4783ac57b04dc22c7ad6a,1181621,2024/01/31,511.0788,1181563,1181621,0,0
0x48897e7a9a8c048916747d4309e78d0334994acd,1181441,2024/01/31,511.3822,1181441,1181441,0,0
0xba170acd73a9f9d6989d5653cbbd269ab2e405d1,1181400,2024/01/31,510.9575,1181400,1181400,0,0
0x5ce44113b58b4e010902bc595be49b4d9486b1bc,1181315,2024/01/31,511,1181314,1181315,0,0
0xff383fe8f5bd4ffc1f0d3ee46815f232b130e3be,1181263,2024/01/31,510.9778,1181263,1181263,0,0
0xd7a38b39cebbd766baef23febc6d367dc552bb67,1181127,2024/01/31,507.6905,1173897,1181127,0,0
0x74028fdfb6bbe58b5abce6a9c7202ffd200831ad,1181028,2024/01/31,510.95,1181010,1181028,0,0
0x1bb86c25f3ac5c6348fef9c89282717aaabe4bc4,1180983,2024/01/31,511.1837,1180983,1180983,0,0
0x009d945772a96b9228d3a25a087323fef672c027,1180599,2024/01/31,500.027,1147112,1180599,0,0
0xb894e72353546e247ecf139044f4b0734dd61944,1179520,2024/01/31,509.95,1179479,1179520,0,0
0x49ff1985a65821b75b2605bf46495644c60d490e,1179282,2024/01/31,510.5053,1179216,1179282,0,0
0xb1e7ac15f4a7a7333885be794ae5a2bb0b84ead2,1179155,2024/01/31,509.81,1179155,1179155,0,0
0x87dcb8980f11b781e1ad3b5bd0b9f5a86459ead0,1179113,2024/01/31,510.4527,1179095,1179113,0,0
0x4272ce03c31cb93bb09c107baba28f870b8ad3a5,1179041,2024/01/31,509.99,1179000,1179041,0,0
0xb1222795ef908fa61015b6c65bffafe9d7a0d7de,1178966,2024/01/31,509.7724,1178966,1178966,0,0
0x1ff69fb498b3a658c2c147ae8e9f8675c759d752,1178956,2024/01/31,510.3285,1178940,1178956,0,0
0x84f16d036231309a989eb7c7429887014ee71efa,1178870,2024/01/31,21.6474,50655.13,55409,0,0
0x6b032bc79811cfae9d30d19c9fcde27e62804d33,1178625,2024/01/31,509.9999,1178625,1178625,0,0
0x529efa5da720f977ae56b5115b6a211f336c2005,1178623,2024/01/31,509.999,1178623,1178623,0,0
0xce504c91d6fe1c7f862d7c94dc69a558032de87b,1178149,2024/01/31,509.364,1178149,1178149,0,0
0x10676dd1ef4c1f0020b4b446d12710430ae6d6d6,1178116,2024/01/31,511.6989,1177890,1178116,0,0
0x50b7d9a20ab64dba1c794d3dc1cee932409a4d4d,1177740,2024/01/31,509.6769,1177721,1177740,0,0
0x9eaf5f195bcff74ee665adca2489ba1de90cf91a,1177362,2024/01/31,500,1164900,1177362,0,0
0xc002160626ddae0154d279344910ac2e368c9ce1,1177119,2024/01/31,509.0386,1177116,1177119,0,0
0x439d48473e3cf97e73c4c3392e05b771a1339c2d,1177103,2024/01/31,508.9999,1177103,1177103,0,0
0xc311c1c1a192abb9e981b44cbdf8783484f2a20b,1176878,2024/01/31,508.9747,1176861,1176878,0,0
0x82b5ed97d8a5a3497b75d2304368276afec672b6,1176025,2024/01/31,508.7429,1176010,1176025,0,0
0x209ba1a32fb8e54e5c5d00aae13413d2424b7e9a,1175479,2024/01/31,508.3034,1175431,1175479,0,0
0x0f7d7c774b6a3576c3cb18b7fcc0469636940614,1175304,2024/01/31,124.0637,290111.83,292282,881607,0
0xdd5868ef6aaa6f9134d4d6c9ff4d1d89a773b135,1173924,2024/01/31,501.6748,1173924,1173924,0,0
0xe8c16048111ebfe213866b77469c78efbf0ec5be,1173847,2024/01/31,500,1161410,1173847,0,0
0x4a385b1aac51d93d5987c942acc41cf0e6d22cf3,1173701,2024/01/31,507.9639,1173701,1173701,0,0
0x96a5e9e0207945248d88b5e96872beab6cfa4ffa,1172749,2024/01/31,507.4016,1172696,1172749,0,0
0x2b805742d51b027d0670ecb71db0610e5b3249de,1171994,2024/01/31,507.021,1171994,1171994,0,0
0x34417c543f9cfa4757296ee7488fba4ed3e38d58,1171334,2024/01/31,500,1163840,1171334,0,0
0x05e556e625273aede851f614da3aedc5e0643896,1170874,2024/01/31,499.9974,1170874,1170874,0,0
0xfcfcca25c033232cc67cfb1580c3b3749e9a7e29,1170470,2024/01/31,506.5368,1170470,1170470,0,0
0xcffbde721f6f0632ceaf4bc6929065579fe24f36,1170406,2024/01/31,500,1158005,1170406,0,0
0x054191f77fc7c62ff9a63a13ad0c12bc3174a322,1170091,2024/01/31,500,1157700,1170091,0,0
0x7ca71e4e5c43bf00932b57b50869ee0a1a6b45a7,1169726,2024/01/31,500,1157330,1169726,0,0
0xb0c8c5d137aed8368abc18a215fa2638aecebdb8,1169514,2024/01/31,500.8548,1168589,1169514,0,0
0xec733a61724316e14b2df8cf8585ecb42c47e18e,1169311,2024/01/31,506.103,1169311,1169311,0,0
0xb74acc76d9c15d59dd30d59cf9570a0691ee55bf,1169266,2024/01/31,497.9984,1156905,1169266,0,0
0x8ab689eaf11639f23b58cbbbb21473967d73a1cf,1169071,2024/01/31,500,1156700,1169071,0,0
0x97ddd390880eda60fe8adf0595bc08deeaadbe37,1169062,2024/01/31,505.9889,1169047,1169062,0,0
0x6b022e4a9973dea689166c547baee003e5e00907,1168476,2024/01/31,506.0072,1168376,1168476,0,0
0x6124163444367365023447541834685340125846,1168409,2024/01/31,498.4762,1156066,1168409,0,0
0xe890634f4ffcf239c9e01e41b29d864a5c69e74d,1168295,2024/01/31,500,1155935,1168295,0,0
0x54b4429b182f0377be7e626939c5db6440f75d7a,1167943,2024/01/31,500.8775,1153055,1167943,0,0
0xcffcd51185d5bb66fbaef0406b3ea6930ffb7d68,1167873,2024/01/31,505.4435,1167832,1167873,0,0
0x4e1646cdc286c5302e63fe1b4c8bf9c67e4f0562,1167351,2024/01/31,499.0019,1166157,1167351,0,0
0x5a76b2348ac43d9b8b45a6ebaf97df9d3ec9edab,1167325,2024/01/31,500.3896,1154899,1167325,0,0
0xdc87850ffc570239db8716211581b80d45c2b1d6,1167317,2024/01/31,505.137,1166866,1167317,0,0
0xde71e110f3b7cea59673e24cc2f8b285739e5f37,1167310,2024/01/31,505.075,1166380,1167310,0,0
0xaebd92abd71379376a7c1b0fd0fde65ed061dd08,1167035,2024/01/31,505.21,1167035,1167035,0,0
0xc792ef8354b5488246239b7d830d6077b840ebe4,1166744,2024/01/31,499.1492,1166726,1166744,0,0
0x876a42fbdbd49bfe819768f3169b6a69721fb951,1166536,2024/01/31,500,1166495,1166536,0,0
0x0c247533e2f0d81fbbaf4f8dfe86b0d6c81c82b2,1166495,2024/01/31,500,1166495,1166495,0,0
0xad20d9e9d4fd9353b93664c58870780e0a604c56,1166081,2024/01/31,500,1153745,1166081,0,0
0xfbba2f64234998af6ab5255328718408f72036db,1165962,2024/01/31,505.0514,1165946,1165962,0,0
0x756b84eb85fcc1f4fcdcc2b08db6a86e135fbc25,1165675,2024/01/31,500.991,1155791,1165675,0,0
0x156861580134058884ec9cac441a10cbcaea8ae3,1165621,2024/01/31,500,1165580,1165621,0,0
0x2906456c9771acd2824fb65f9b69d77533d8f80f,1165608,2024/01/31,505.04,1165567,1165608,0,0
0x267d36a148c0e28404ea454196466c0bdedb651e,1165575,2024/01/31,500,1153260,1165575,0,0
0x5b77996d1e26c798f0a85ea0236882f09eb0ecf3,1165451,2024/01/31,500,1165410,1165451,0,0
0x8c3edd25dd8973fc961661ee700289fe5009d1b1,1165355,2024/01/31,500,1165340,1165355,0,0
0xeda2ffc767ef3b3a4b05b50c00ccd23d2d9f6f89,1165166,2024/01/31,505.0569,1165166,1165166,0,0
0x38312a723898e660dd9d8a7116c26af3bfcbbc65,1165137,2024/01/31,505.0031,1165118,1165137,0,0
0x2bf5450c4fe2b6b3d830826f9dfccf9c8c6bf698,1165013,2024/01/31,500,1164995,1165013,0,0
0x5b40d174b9e7fd2cac28c489f61eeee40e1b457d,1164948,2024/01/31,500,1164930,1164948,0,0
0x40582c6edb40b7e998fee9d5892cf7876ee4e7f9,1164945,2024/01/31,500,1164930,1164945,0,0
0x16900f359af9a0d543efbb6cab80e56c24d7f0f2,1164931,2024/01/31,499.9981,1164931,1164931,0,0
0x21c13fbec5e3182a048c8e21780ff7fe426abfe3,1164837,2024/01/31,499.9986,1164837,1164837,0,0
0xfa865d95108148b1d81ca77372c0daf4b587df1d,1164725,2024/01/31,500,1164725,1164725,0,0
0x2e2c7798c8c9f86f68dfc6c40bebd01b23b3a778,1164699,2024/01/31,499.9995,1164699,1164699,0,0
0xab6da148fa718e8a0548f1bf1ae5dd892f82dd1f,1164685,2024/01/31,500,1164645,1164685,0,0
0x829f76c735821d751094ac236c20c6fdc1c5257f,1164661,2024/01/31,505,1164661,1164661,0,0
0x720130617a1a373c7ff46e08347158c506ebe7f5,1164645,2024/01/31,500,1164645,1164645,0,0
0xf9342c05d9cf326db2879fc9420dbbf6471c2f52,1164574,2024/01/31,500,1164555,1164574,0,0
0x3a11cfb544635e8c6cfaef3b59d42ee6bab385c4,1164555,2024/01/31,500,1164555,1164555,0,0
0x4f1ff49e5acee50eddc185e574fc8b623ac4cd43,1164550,2024/01/31,500,1164550,1164550,0,0
0xf8941805dd1adc0ffff85404a06537608912459f,1164528,2024/01/31,499.999,1164513,1164528,0,0
0xf43d428d278bcfc3112594d79951b8ad95c0614f,1164425,2024/01/31,500,1164425,1164425,0,0
0xecdd5139bb4c16402cf91283ff682d0efd7fd3d1,1164300,2024/01/31,500,1164300,1164300,0,0
0xac2ea581b7cead8fbccfea25d5159f5fe55ee05d,1164285,2024/01/31,500,1164285,1164285,0,0
0x87750191d753c8c5fadf3305cdbc82bc3b2dbf59,1164166,2024/01/31,504.968,1164123,1164166,0,0
0xd484002171c8e56f7ba32fb085f2929e4cd3fed6,1163943,2024/01/31,500,1163925,1163943,0,0
0x3f9c18704075bdc55c2733c57249a551ed217983,1163942,2024/01/31,500,1163925,1163942,0,0
0x8a4f4a7f52a355ba105fca2072d3065fc8f7944b,1163936,2024/01/31,500,1163895,1163936,0,0
0xb51ee1bd1d2acb9648e4af767f61d4cb6a8d3b1a,1163925,2024/01/31,500,1163925,1163925,0,0
0xabc6f6c1a8e9437b8f6fc20295f9482c2a199c8d,1163910,2024/01/31,500,1163910,1163910,0,0
0xb6ae6a618f35a596cb93ff4e240e1435623e4f5e,1163907,2024/01/31,499.9996,1163889,1163907,0,0
0x6e533c7fb353bd5d3c7f9f9cc219c9666edc1ce1,1163823,2024/01/31,504.6932,1163600,1163823,0,0
0xfba5cd0462a2911459e74c2426c3ddaae9c644e9,1163722,2024/01/31,499.99,1163682,1163722,0,0
0x4724f3109a2e334ba9b863c91d80d6dc5b61ed84,1163675,2024/01/31,500,1163675,1163675,0,0
0xd47c9fc591c7c5df41ac9eb6aa8639f3e6036694,1163670,2024/01/31,500,1163670,1163670,0,0
0x614a93f44c20ce7f807e3e509f6dc4f2438b7185,1163640,2024/01/31,504.4876,1163621,1163640,0,0
0xbbe841aadd061078a0136364e64914ef3b80b642,1163619,2024/01/31,499.9866,1163264,1163619,0,0
0x7ff412b58aa2619c7f8b63a087b20cb87a7001ad,1163544,2024/01/31,500.0014,1151898,1163544,0,0
0x590acbda37290c0d3ec84fc2000d7697f9a4b15d,1163538,2024/01/31,499.9883,1163498,1163538,0,0
0xc426c3731853ac710bb830986ff7008cc56bd93c,1163535,2024/01/31,500,1163535,1163535,0,0
0x180376ac62b09f2cd08be1ec3b3fc28a26330dea,1163535,2024/01/31,500,1163535,1163535,0,0
0xdf5197ed70839a3d566c0cf16f4b1b76a79dab24,1163519,2024/01/31,499.9973,1163504,1163519,0,0
0x61543c6f3fd98d0fe52807b2b3a365825aacffc2,1163505,2024/01/31,499.9978,1163505,1163505,0,0
0x5dbfe31ef13014a1382ebda69ef0ed3ec46ccb74,1163504,2024/01/31,499.9973,1163504,1163504,0,0
0x2889a4781458bbe033e23e9d1dd3f24d3cedc24b,1163488,2024/01/31,500,1163470,1163488,0,0
0xd9c8ed48480c70b6c49889e76a09930a98f7e24d,1163486,2024/01/31,500,1163445,1163486,0,0
0x7b1daf14891b8a1e1bd429d8b36b9a4aa1d9afbf,1163486,2024/01/31,500,1163445,1163486,0,0
0x39936c2719450b9420cc2522cf91db01f227c1c1,1163486,2024/01/31,500,1163445,1163486,0,0
0xbc9e0ec6788f7df4c7fc210aacd220c27e45c910,1163481,2024/01/31,500,1163440,1163481,0,0
0xca97efd9dc022abfd803e0198fe4faee735c6efe,1163470,2024/01/31,500,1163470,1163470,0,0
0xa14de3a635af5df9fda8810d8fb80a2aa5276e25,1163445,2024/01/31,500,1163445,1163445,0,0
0xc21a67f654641928218887b12cb29dbc4625d131,1163445,2024/01/31,500,1163445,1163445,0,0
0xfdcf99c6f44cf8dbfe4ed0638c348c4108a5767d,1163445,2024/01/31,500,1163445,1163445,0,0
0xf96488698590dc3b2c555642b871348dfa067ad5,1163381,2024/01/31,500,1163340,1163381,0,0
0x26ebaef84c6ca3b326d827a0b7d6e4a4a82bfa6e,1163381,2024/01/31,500,1163340,1163381,0,0
0xf8750a7ba71bfe43f992c2aa9f070c2900103cc9,1163355,2024/01/31,500,1163355,1163355,0,0
0xa534878534354cf31224571e43e1ace797618573,1163354,2024/01/31,504.3884,1163337,1163354,0,0
0x098210a783ba135b98b10d7f9937db17b9bb5707,1163334,2024/01/31,504.3062,1163334,1163334,0,0
0xc36a85aaca4f8f5865f3ba2f84ba071978ad638f,1163316,2024/01/31,504.5197,1163316,1163316,0,0
0x0573cb801168ac651fef77c4816cce18638967db,1163290,2024/01/31,500,1163290,1163290,0,0
0x86d664dfbbfce703beca595b057606c51204647a,1163289,2024/01/31,503.1726,1160930,1163289,0,0
0xda7ad025ebde25d22243cb830ea1d3f64a566323,1163282,2024/01/31,500,1163240,1163282,0,0
0x3836674f5fc897ace183fc01e797a16f664253f7,1163195,2024/01/31,500,1163195,1163195,0,0
0x047faa2c5a163469a7ff00ed0b2dc821d2c50015,1163170,2024/01/31,500,1163170,1163170,0,0
0xeaa4bfa5ae752f17bc3f57cc4c3825a6ed3d43df,1163072,2024/01/31,499.99,1163072,1163072,0,0
0xe0388aeddd3fe2ad56f85748e80e710a34b7c92e,1163028,2024/01/31,500,1162985,1163028,0,0
0x83629e2072954bac280b452e1c0b55c3edbb01a4,1162985,2024/01/31,500,1162985,1162985,0,0
0x16c874c13b8a469f84f47dcd490906386ef37a6d,1162944,2024/01/31,503.0092,1159738,1162944,0,0
0x6a7c252042e7468a3ff773d6450bba85efa26391,1162938,2024/01/31,500,1162895,1162938,0,0
0xfead1803e5e737a68e18472d9ac715f0994cc2be,1162926,2024/01/31,500,1162885,1162926,0,0
0x9f8fb8493cbf3e40efac5c60f381bc0621992187,1162920,2024/01/31,500,1162905,1162920,0,0
0xc66e5114cfbeb57cae0651517263cd065406618c,1162902,2024/01/31,500,1162885,1162902,0,0
